Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,day,week,month,year
2019-06-17,132.85,132.63,133.73,132.53,14.52,0.3,17,25,6,2019
2019-06-18,135.16,134.19,135.24,133.57,25.93,1.74,18,25,6,2019
2019-06-19,135.69,135.0,135.93,133.81,23.74,0.39,19,25,6,2019
2019-06-20,136.95,137.45,137.66,135.72,33.04,0.93,20,25,6,2019
2019-06-21,136.97,136.58,137.73,136.46,36.73,0.01,21,25,6,2019
2019-06-24,137.78,137.0,138.4,137.0,20.63,0.59,24,26,6,2019
2019-06-25,133.43,137.25,137.59,132.73,33.33,-3.16,25,26,6,2019
2019-06-26,133.93,134.35,135.74,133.6,23.66,0.37,26,26,6,2019
2019-06-27,134.15,134.14,134.71,133.51,16.56,0.16,27,26,6,2019
2019-06-28,133.96,134.57,134.6,133.16,30.04,-0.14,28,26,6,2019
2019-07-01,135.68,136.63,136.7,134.97,22.65,1.28,1,27,7,2019
2019-07-02,136.58,136.12,136.59,135.34,15.24,0.66,2,27,7,2019
2019-07-03,137.46,136.8,137.74,136.29,13.63,0.64,3,27,7,2019
2019-07-05,137.06,135.94,137.33,135.72,18.14,-0.29,5,27,7,2019
2019-07-08,136.96,136.4,137.1,135.37,16.78,-0.07,8,28,7,2019
2019-07-09,136.46,136.0,136.97,135.8,19.95,-0.37,9,28,7,2019
2019-07-10,137.85,137.13,138.58,137.02,24.2,1.02,10,28,7,2019
2019-07-11,138.4,138.2,139.22,137.87,22.33,0.4,11,28,7,2019
2019-07-12,138.9,138.85,139.13,138.01,18.94,0.36,12,28,7,2019
2019-07-15,138.9,139.44,139.54,138.46,16.65,0.0,15,29,7,2019
2019-07-16,137.08,138.96,139.05,136.52,22.73,-1.31,16,29,7,2019
2019-07-17,136.27,137.7,137.93,136.22,20.21,-0.59,17,29,7,2019
2019-07-18,136.42,135.55,136.62,134.67,30.81,0.11,18,29,7,2019
2019-07-19,136.62,140.22,140.67,136.45,48.99,0.15,19,29,7,2019
2019-07-22,138.43,137.41,139.19,137.33,25.08,1.32,22,30,7,2019
2019-07-23,139.29,139.76,139.99,138.03,18.03,0.62,23,30,7,2019
2019-07-24,140.72,138.9,140.74,138.85,20.74,1.03,24,30,7,2019
2019-07-25,140.19,140.43,140.61,139.32,18.36,-0.38,25,30,7,2019
2019-07-26,141.34,140.37,141.68,140.3,19.04,0.82,26,30,7,2019
2019-07-29,141.03,141.5,141.51,139.37,16.61,-0.22,29,31,7,2019
2019-07-30,140.35,140.14,141.22,139.8,16.85,-0.48,30,31,7,2019
2019-07-31,136.27,140.33,140.49,135.08,38.6,-2.91,31,31,7,2019
2019-08-01,138.06,137.0,140.94,136.93,40.56,1.31,1,31,8,2019
2019-08-02,136.9,138.09,138.32,135.26,30.79,-0.84,2,31,8,2019
2019-08-05,132.21,133.3,133.93,130.78,42.75,-3.43,5,32,8,2019
2019-08-06,134.69,133.8,135.68,133.21,32.7,1.88,6,32,8,2019
2019-08-07,135.28,133.79,135.65,131.83,33.41,0.44,7,32,8,2019
2019-08-08,138.89,136.6,138.99,135.93,27.5,2.67,8,32,8,2019
2019-08-09,137.71,138.61,139.38,136.46,23.47,-0.85,9,32,8,2019
2019-08-12,135.79,137.07,137.86,135.24,20.48,-1.39,12,33,8,2019
2019-08-13,138.6,136.05,138.8,135.0,25.5,2.07,13,33,8,2019
2019-08-14,133.98,136.36,136.92,133.67,32.53,-3.33,14,33,8,2019
2019-08-15,133.68,134.39,134.58,132.25,28.13,-0.22,15,33,8,2019
2019-08-16,136.13,134.88,136.46,134.72,25.03,1.83,16,33,8,2019
2019-08-19,138.41,137.85,138.55,136.88,24.37,1.67,19,34,8,2019
2019-08-20,137.26,138.21,138.71,137.24,21.19,-0.83,20,34,8,2019
2019-08-21,138.79,138.55,139.49,138.0,14.98,1.11,21,34,8,2019
2019-08-22,137.78,138.66,139.2,136.29,18.71,-0.73,22,34,8,2019
2019-08-23,133.39,137.19,138.35,132.8,38.52,-3.19,23,34,8,2019
2019-08-26,135.45,134.99,135.56,133.9,20.33,1.54,26,35,8,2019
2019-08-27,135.74,136.39,136.72,134.66,23.12,0.21,27,35,8,2019
2019-08-28,135.56,134.88,135.76,133.55,17.41,-0.13,28,35,8,2019
2019-08-29,138.12,137.25,138.44,136.91,20.18,1.89,29,35,8,2019
2019-08-30,137.86,139.15,139.18,136.27,23.95,-0.19,30,35,8,2019
2019-09-03,136.04,136.61,137.2,135.7,18.88,-1.32,3,36,9,2019
2019-09-04,137.63,137.3,137.69,136.48,18.02,1.17,4,36,9,2019
2019-09-05,140.05,139.11,140.38,138.76,26.12,1.76,5,36,9,2019
2019-09-06,139.1,140.03,140.18,138.2,20.82,-0.68,6,36,9,2019
2019-09-09,137.52,139.59,139.75,136.46,25.77,-1.14,9,37,9,2019
2019-09-10,136.08,136.8,136.89,134.51,28.9,-1.05,10,37,9,2019
2019-09-11,136.12,135.91,136.27,135.09,24.73,0.03,11,37,9,2019
2019-09-12,137.52,137.85,138.42,136.87,27.01,1.03,12,37,9,2019
2019-09-13,137.32,137.78,138.06,136.57,23.36,-0.15,13,37,9,2019
2019-09-16,136.33,135.83,136.7,135.66,16.73,-0.72,16,38,9,2019
2019-09-17,137.39,136.96,137.52,136.43,17.98,0.78,17,38,9,2019
2019-09-18,138.52,137.36,138.67,136.53,24.47,0.82,18,38,9,2019
2019-09-19,141.07,140.3,142.37,140.07,36.1,1.84,19,38,9,2019
2019-09-20,139.44,141.01,141.65,138.25,40.04,-1.16,20,38,9,2019
2019-09-23,139.14,139.23,139.63,138.44,17.41,-0.22,23,39,9,2019
2019-09-24,137.38,140.36,140.69,136.88,30.02,-1.26,24,39,9,2019
2019-09-25,139.36,137.5,139.96,136.03,22.54,1.44,25,39,9,2019
2019-09-26,139.54,139.44,140.18,138.44,17.81,0.13,26,39,9,2019
2019-09-27,137.73,140.15,140.36,136.65,22.5,-1.3,27,39,9,2019
2019-09-30,139.03,138.05,139.22,137.78,18.43,0.94,30,40,9,2019
2019-10-01,137.07,139.66,140.25,137.0,22.58,-1.41,1,40,10,2019
2019-10-02,134.65,136.25,136.37,133.58,32.0,-1.77,2,40,10,2019
2019-10-03,136.28,134.95,136.75,133.22,26.38,1.21,3,40,10,2019
2019-10-04,138.12,136.75,138.25,136.42,23.84,1.35,4,40,10,2019
2019-10-07,137.12,137.14,138.18,137.02,16.6,-0.72,7,41,10,2019
2019-10-08,135.67,137.08,137.76,135.62,26.78,-1.06,8,41,10,2019
2019-10-09,138.24,137.46,138.7,136.97,20.18,1.89,9,41,10,2019
2019-10-10,139.1,138.49,139.67,138.25,18.4,0.62,10,41,10,2019
2019-10-11,139.68,140.12,141.03,139.5,25.55,0.42,11,41,10,2019
2019-10-14,139.55,139.69,140.29,139.52,13.59,-0.09,14,42,10,2019
2019-10-15,141.57,140.06,141.79,139.81,19.92,1.45,15,42,10,2019
2019-10-16,140.41,140.79,140.99,139.53,20.84,-0.82,16,42,10,2019
2019-10-17,139.69,140.95,141.42,139.02,22.1,-0.51,17,42,10,2019
2019-10-18,137.41,139.76,140.0,136.56,32.28,-1.63,18,42,10,2019
2019-10-21,138.43,138.45,138.5,137.01,20.72,0.74,21,43,10,2019
2019-10-22,136.37,138.97,140.01,136.26,27.94,-1.49,22,43,10,2019
2019-10-23,137.24,136.88,137.45,135.61,31.38,0.64,23,43,10,2019
2019-10-24,139.94,139.39,140.42,138.67,37.28,1.97,24,43,10,2019
2019-10-25,140.73,139.34,141.14,139.2,25.96,0.56,25,43,10,2019
2019-10-28,144.19,144.4,145.67,143.51,35.28,2.46,28,44,10,2019
2019-10-29,142.83,144.08,144.5,142.65,20.59,-0.94,29,44,10,2019
2019-10-30,144.61,143.52,145.0,142.79,18.5,1.25,30,44,10,2019
2019-10-31,143.37,144.9,144.93,142.99,24.61,-0.86,31,44,10,2019
2019-11-01,143.72,144.26,144.42,142.97,33.13,0.24,1,44,11,2019
2019-11-04,144.55,144.83,145.0,144.16,16.91,0.58,4,45,11,2019
2019-11-05,144.46,144.97,145.02,143.91,18.25,-0.06,5,45,11,2019
2019-11-06,144.06,144.37,144.52,143.2,16.58,-0.28,6,45,11,2019
2019-11-07,144.26,143.84,144.88,143.77,17.79,0.14,7,45,11,2019
2019-11-08,145.96,143.98,145.99,143.76,16.75,1.18,8,45,11,2019
2019-11-11,146.11,145.34,146.42,144.73,14.37,0.1,11,46,11,2019
2019-11-12,147.07,146.28,147.57,146.06,18.65,0.66,12,46,11,2019
2019-11-13,147.31,146.74,147.46,146.28,17.44,0.16,13,46,11,2019
2019-11-14,148.06,147.02,148.41,147.0,19.76,0.51,14,46,11,2019
2019-11-15,149.97,148.93,149.99,148.27,23.51,1.29,15,46,11,2019
2019-11-18,150.34,150.07,150.55,148.98,21.55,0.25,18,47,11,2019
2019-11-19,150.39,150.88,151.33,150.19,23.96,0.03,19,47,11,2019
2019-11-20,149.62,150.31,150.84,148.46,25.72,-0.51,20,47,11,2019
2019-11-21,149.48,149.4,149.8,148.5,18.58,-0.09,21,47,11,2019
2019-11-22,149.59,150.07,150.3,148.82,15.84,0.07,22,47,11,2019
2019-11-25,151.23,150.0,151.35,149.92,22.43,1.1,25,48,11,2019
2019-11-26,152.03,151.36,152.42,151.32,24.64,0.53,26,48,11,2019
2019-11-27,152.32,152.33,152.5,151.52,15.2,0.19,27,48,11,2019
2019-11-29,151.38,152.1,152.3,151.28,11.98,-0.62,29,48,11,2019
2019-12-02,149.55,151.81,151.83,148.32,27.47,-1.21,2,49,12,2019
2019-12-03,149.31,147.49,149.43,146.65,25.19,-0.16,3,49,12,2019
2019-12-04,149.85,150.14,150.18,149.2,17.58,0.36,4,49,12,2019
2019-12-05,149.93,150.05,150.32,149.48,17.88,0.05,5,49,12,2019
2019-12-06,151.75,150.99,151.87,150.27,16.41,1.21,6,49,12,2019
2019-12-09,151.36,151.07,152.21,150.91,16.74,-0.26,9,50,12,2019
2019-12-10,151.13,151.29,151.89,150.76,16.48,-0.15,10,50,12,2019
2019-12-11,151.7,151.54,151.87,150.33,18.86,0.38,11,50,12,2019
2019-12-12,153.24,151.65,153.44,151.02,24.65,1.02,12,50,12,2019
2019-12-13,154.53,153.0,154.89,152.83,23.85,0.84,13,50,12,2019
2019-12-16,155.53,155.11,155.9,154.82,24.15,0.65,16,51,12,2019
2019-12-17,154.69,155.45,155.71,154.45,25.44,-0.54,17,51,12,2019
2019-12-18,154.37,154.3,155.48,154.18,24.13,-0.21,18,51,12,2019
2019-12-19,155.71,154.0,155.77,153.75,25.81,0.87,19,51,12,2019
2019-12-20,157.41,157.35,158.49,156.29,53.6,1.09,20,51,12,2019
2019-12-23,157.41,158.12,158.12,157.27,17.73,0.0,23,52,12,2019
2019-12-24,157.38,157.48,157.71,157.12,8.99,-0.02,24,52,12,2019
2019-12-26,158.67,157.56,158.73,157.4,14.53,0.82,26,52,12,2019
2019-12-27,158.96,159.45,159.55,158.22,18.41,0.18,27,52,12,2019
2019-12-30,157.59,158.99,159.02,156.73,16.36,-0.86,30,1,12,2019
2019-12-31,157.7,156.77,157.77,156.45,18.39,0.07,31,1,12,2019
2020-01-02,160.62,158.78,160.73,158.33,22.63,1.85,2,1,1,2020
2020-01-03,158.62,158.32,159.94,158.06,21.12,-1.25,3,1,1,2020
2020-01-06,159.03,157.08,159.1,156.51,20.83,0.26,6,2,1,2020
2020-01-07,157.58,159.32,159.67,157.32,21.88,-0.91,7,2,1,2020
2020-01-08,160.09,158.93,160.8,157.95,27.76,1.59,8,2,1,2020
2020-01-09,162.09,161.84,162.22,161.03,21.4,1.25,9,2,1,2020
2020-01-10,161.34,162.82,163.22,161.18,20.73,-0.46,10,2,1,2020
2020-01-13,163.28,161.76,163.31,161.26,21.64,1.2,13,3,1,2020
2020-01-14,162.13,163.39,163.6,161.72,23.5,-0.7,14,3,1,2020
2020-01-15,163.18,162.62,163.94,162.57,21.42,0.65,15,3,1,2020
2020-01-16,166.17,164.35,166.24,164.03,23.87,1.83,16,3,1,2020
2020-01-17,167.1,167.42,167.47,165.43,34.37,0.56,17,3,1,2020
2020-01-21,166.5,166.68,168.19,166.43,29.52,-0.36,21,4,1,2020
2020-01-22,165.7,167.4,167.49,165.68,24.14,-0.48,22,4,1,2020
2020-01-23,166.72,166.19,166.8,165.27,19.68,0.62,23,4,1,2020
2020-01-24,165.04,167.51,167.53,164.45,24.92,-1.01,24,4,1,2020
2020-01-27,162.28,161.15,163.38,160.2,32.08,-1.67,27,5,1,2020
2020-01-28,165.46,163.78,165.75,163.07,24.9,1.96,28,5,1,2020
2020-01-29,168.04,167.84,168.75,165.69,35.13,1.56,29,5,1,2020
2020-01-30,172.78,174.05,174.05,170.79,51.6,2.82,30,5,1,2020
2020-01-31,170.23,172.21,172.4,169.58,36.14,-1.48,31,5,1,2020
2020-02-03,174.38,170.43,174.5,170.4,30.15,2.44,3,6,2,2020
2020-02-04,180.12,177.14,180.64,176.31,36.43,3.29,4,6,2,2020
2020-02-05,179.9,184.03,184.2,178.41,39.19,-0.12,5,6,2,2020
2020-02-06,183.63,180.97,183.82,180.06,27.75,2.07,6,6,2,2020
2020-02-07,183.89,182.84,185.63,182.48,33.53,0.14,7,6,2,2020
2020-02-10,188.7,183.58,188.84,183.25,35.84,2.62,10,7,2,2020
2020-02-11,184.44,190.65,190.7,183.5,53.16,-2.26,11,7,2,2020
2020-02-12,184.71,185.58,185.85,181.85,47.06,0.15,12,7,2,2020
2020-02-13,183.71,183.08,186.23,182.87,35.3,-0.54,13,7,2,2020
2020-02-14,185.35,183.25,185.41,182.65,23.15,0.89,14,7,2,2020
2020-02-18,187.23,185.6,187.7,185.5,27.85,1.01,18,8,2,2020
2020-02-19,187.28,188.06,188.18,186.47,30.0,0.03,19,8,2,2020
2020-02-20,184.42,186.95,187.25,181.1,36.86,-1.53,20,8,2,2020
2020-02-21,178.59,183.17,183.5,177.25,48.6,-3.16,21,8,2,2020
2020-02-24,170.89,167.77,174.55,163.23,68.31,-4.31,24,9,2,2020
2020-02-25,168.07,174.2,174.84,167.65,68.07,-1.65,25,9,2,2020
2020-02-26,170.17,169.71,173.26,168.21,56.39,1.25,26,9,2,2020
2020-02-27,158.18,163.32,167.03,157.98,93.17,-7.05,27,9,2,2020
2020-02-28,162.01,152.41,163.71,152.0,97.07,2.42,28,9,2,2020
2020-03-02,172.79,165.31,172.92,162.31,71.03,6.65,2,10,3,2020
2020-03-03,164.51,173.8,175.0,162.26,71.68,-4.79,3,10,3,2020
2020-03-04,170.55,168.49,170.7,165.62,49.81,3.67,4,10,3,2020
2020-03-05,166.27,166.04,170.87,165.69,47.82,-2.51,5,10,3,2020
2020-03-06,161.57,162.61,163.11,156.0,72.82,-2.83,6,10,3,2020
2020-03-09,150.62,151.0,157.75,150.0,70.42,-6.78,9,11,3,2020
2020-03-10,160.92,158.16,161.03,152.58,65.35,6.84,10,11,3,2020
2020-03-11,153.63,157.13,157.7,151.15,56.5,-4.53,11,11,3,2020
2020-03-12,139.06,145.3,153.47,138.58,93.23,-9.48,12,11,3,2020
2020-03-13,158.83,147.5,161.91,140.73,92.73,14.22,13,11,3,2020
2020-03-16,135.42,140.0,149.35,135.0,87.91,-14.74,16,12,3,2020
2020-03-17,146.57,140.0,147.5,135.0,81.06,8.23,17,12,3,2020
2020-03-18,140.4,138.0,146.0,135.02,81.59,-4.21,18,12,3,2020
2020-03-19,142.71,142.77,150.15,139.0,85.92,1.65,19,12,3,2020
2020-03-20,137.35,146.0,147.1,135.86,84.87,-3.76,20,12,3,2020
2020-03-23,135.98,137.01,140.57,132.52,78.98,-1.0,23,13,3,2020
2020-03-24,148.34,143.75,149.6,141.27,82.52,9.09,24,13,3,2020
2020-03-25,146.92,148.91,154.33,144.44,75.64,-0.96,25,13,3,2020
2020-03-26,156.11,148.4,156.66,148.37,64.69,6.26,26,13,3,2020
2020-03-27,149.7,151.75,154.89,149.2,57.04,-4.11,27,13,3,2020
2020-03-30,160.23,152.44,160.6,150.01,63.42,7.03,30,14,3,2020
2020-03-31,157.71,159.4,164.78,156.56,77.93,-1.57,31,14,3,2020
2020-04-01,152.11,153.0,157.75,150.82,57.97,-3.55,1,14,4,2020
2020-04-02,155.26,151.86,155.48,150.36,49.63,2.07,2,14,4,2020
2020-04-03,153.83,155.1,157.38,152.19,41.24,-0.92,3,14,4,2020
2020-04-06,165.27,160.32,166.5,157.58,67.11,7.44,6,15,4,2020
2020-04-07,163.49,169.59,170.0,163.26,62.77,-1.08,7,15,4,2020
2020-04-08,165.13,165.67,166.67,163.5,48.32,1.0,8,15,4,2020
2020-04-09,165.14,166.36,167.37,163.33,51.43,0.01,9,15,4,2020
2020-04-13,165.51,164.35,165.57,162.3,41.91,0.22,13,16,4,2020
2020-04-14,173.7,169.0,173.75,168.0,52.87,4.95,14,16,4,2020
2020-04-15,171.88,171.2,173.57,169.24,40.94,-1.05,15,16,4,2020
2020-04-16,177.04,174.3,177.28,172.9,50.48,3.0,16,16,4,2020
2020-04-17,178.6,179.5,180.0,175.87,52.77,0.88,17,16,4,2020
2020-04-20,175.06,176.63,178.75,174.99,36.67,-1.98,20,17,4,2020
2020-04-21,167.82,173.5,173.67,166.11,56.2,-4.14,21,17,4,2020
2020-04-22,173.52,171.39,174.0,170.82,34.65,3.4,22,17,4,2020
2020-04-23,171.42,174.11,175.06,170.91,32.79,-1.21,23,17,4,2020
2020-04-24,174.55,172.06,174.56,170.71,34.31,1.83,24,17,4,2020
2020-04-27,174.05,176.59,176.9,173.3,33.19,-0.29,27,18,4,2020
2020-04-28,169.81,175.59,175.67,169.39,34.39,-2.44,28,18,4,2020
2020-04-29,177.43,173.22,177.68,171.88,51.29,4.49,29,18,4,2020
2020-04-30,179.21,180.0,180.4,176.23,53.88,1.0,30,18,4,2020
2020-05-01,174.57,175.8,178.64,174.01,39.37,-2.59,1,18,5,2020
2020-05-04,178.84,174.49,179.0,173.8,30.37,2.45,4,19,5,2020
2020-05-05,180.76,180.62,183.65,179.9,36.84,1.07,5,19,5,2020
2020-05-06,182.54,182.08,184.2,181.63,32.14,0.98,6,19,5,2020
2020-05-07,183.6,184.17,184.55,182.58,28.32,0.58,7,19,5,2020
2020-05-08,184.68,184.98,185.0,183.36,30.91,0.59,8,19,5,2020
2020-05-11,186.74,183.15,187.51,182.85,30.89,1.12,11,20,5,2020
2020-05-12,182.51,186.8,187.04,182.3,32.04,-2.27,12,20,5,2020
2020-05-13,179.75,182.55,184.05,176.54,44.71,-1.51,13,20,5,2020
2020-05-14,180.53,177.54,180.69,175.68,41.87,0.43,14,20,5,2020
2020-05-15,183.16,179.06,187.06,177.0,46.61,1.46,15,20,5,2020
2020-05-18,184.91,185.75,186.2,183.96,35.31,0.96,18,21,5,2020
2020-05-19,183.63,185.03,186.6,183.49,26.8,-0.69,19,21,5,2020
2020-05-20,185.66,184.81,185.85,183.94,31.26,1.11,20,21,5,2020
2020-05-21,183.43,185.4,186.67,183.29,29.12,-1.2,21,21,5,2020
2020-05-22,183.51,183.19,184.46,182.54,20.83,0.04,22,21,5,2020
2020-05-26,181.57,186.34,186.5,181.1,36.07,-1.06,26,22,5,2020
2020-05-27,181.81,180.2,181.99,176.6,39.52,0.13,27,22,5,2020
2020-05-28,181.4,180.74,184.15,180.38,33.83,-0.23,28,22,5,2020
2020-05-29,183.25,182.73,184.27,180.41,42.15,1.02,29,22,5,2020
2020-06-01,182.83,182.54,183.0,181.46,22.67,-0.23,1,23,6,2020
2020-06-02,184.91,184.25,185.0,181.35,30.79,1.14,2,23,6,2020
2020-06-03,185.36,184.81,185.94,183.58,27.31,0.24,3,23,6,2020
2020-06-04,182.92,184.3,185.84,182.3,28.76,-1.32,4,23,6,2020
2020-06-05,187.2,182.62,187.73,182.01,39.89,2.34,5,23,6,2020
2020-06-08,188.36,185.94,188.55,184.44,33.21,0.62,8,24,6,2020
2020-06-09,189.8,188.0,190.7,187.26,29.78,0.76,9,24,6,2020
2020-06-10,196.84,191.12,198.52,191.01,43.87,3.71,10,24,6,2020
2020-06-11,186.27,193.13,195.76,186.07,52.85,-5.37,11,24,6,2020
2020-06-12,187.74,190.54,191.72,185.18,43.37,0.79,12,24,6,2020
2020-06-15,188.94,184.58,190.82,184.01,32.77,0.64,15,25,6,2020
2020-06-16,193.57,192.89,195.58,191.46,42.56,2.45,16,25,6,2020
2020-06-17,194.24,195.03,196.32,193.69,25.69,0.35,17,25,6,2020
2020-06-18,196.32,194.0,196.49,194.0,23.06,1.07,18,25,6,2020
2020-06-19,195.15,198.59,199.29,194.37,44.44,-0.6,19,25,6,2020
2020-06-22,200.57,195.79,200.76,195.23,32.82,2.78,22,26,6,2020
2020-06-23,201.91,202.09,203.95,201.43,30.92,0.67,23,26,6,2020
2020-06-24,197.84,201.6,203.25,196.56,36.74,-2.02,24,26,6,2020
2020-06-25,200.34,197.8,200.61,195.47,27.8,1.26,25,26,6,2020
2020-06-26,196.33,199.73,199.89,194.88,54.68,-2.0,26,26,6,2020
2020-06-29,198.44,195.78,198.53,193.55,26.7,1.07,29,27,6,2020
2020-06-30,203.51,197.88,204.4,197.74,34.31,2.55,30,27,6,2020
2020-07-01,204.7,203.14,206.35,201.77,32.06,0.58,1,27,7,2020
2020-07-02,206.26,205.68,208.02,205.0,29.32,0.76,2,27,7,2020
2020-07-06,210.7,208.83,211.13,208.09,31.9,2.15,6,28,7,2020
2020-07-07,208.25,210.45,214.67,207.99,33.6,-1.16,7,28,7,2020
2020-07-08,212.83,210.07,213.26,208.69,33.6,2.2,8,28,7,2020
2020-07-09,214.32,216.33,216.38,211.47,33.12,0.7,9,28,7,2020
2020-07-10,213.67,213.62,214.08,211.08,26.18,-0.3,10,28,7,2020
2020-07-13,207.07,214.48,215.8,206.5,38.14,-3.09,13,29,7,2020
2020-07-14,208.35,206.13,208.85,202.03,37.59,0.62,14,29,7,2020
2020-07-15,208.04,209.56,211.33,205.03,32.18,-0.15,15,29,7,2020
2020-07-16,203.92,205.4,205.7,202.31,29.94,-1.98,16,29,7,2020
2020-07-17,202.88,204.47,205.04,201.39,31.64,-0.51,17,29,7,2020
2020-07-20,211.6,205.0,212.3,203.01,36.88,4.3,20,30,7,2020
2020-07-21,208.75,213.66,213.94,208.03,38.11,-1.35,21,30,7,2020
2020-07-22,211.75,209.2,212.3,208.39,49.61,1.44,22,30,7,2020
2020-07-23,202.54,207.19,210.92,202.15,67.46,-4.35,23,30,7,2020
2020-07-24,201.3,200.42,202.86,197.51,39.83,-0.61,24,30,7,2020
2020-07-27,203.85,201.47,203.97,200.86,30.16,1.27,27,31,7,2020
2020-07-28,202.02,203.61,204.7,201.74,23.25,-0.9,28,31,7,2020
2020-07-29,204.06,202.5,204.65,202.01,19.63,1.01,29,31,7,2020
2020-07-30,203.9,201.0,204.46,199.57,25.08,-0.08,30,31,7,2020
2020-07-31,205.01,204.4,205.1,199.01,51.25,0.54,31,31,7,2020
2020-08-03,216.54,211.52,217.64,210.44,78.98,5.62,3,32,8,2020
2020-08-04,213.29,214.17,214.77,210.31,49.28,-1.5,4,32,8,2020
2020-08-05,212.94,214.9,215.0,211.57,28.86,-0.16,5,32,8,2020
2020-08-06,216.35,212.34,216.37,211.55,32.66,1.6,6,32,8,2020
2020-08-07,212.48,214.85,215.7,210.93,27.82,-1.79,7,32,8,2020
2020-08-10,208.25,211.67,211.88,206.35,36.72,-1.99,10,33,8,2020
2020-08-11,203.38,207.16,207.65,203.14,36.45,-2.34,11,33,8,2020
2020-08-12,209.19,205.29,210.28,204.75,28.04,2.86,12,33,8,2020
2020-08-13,208.7,209.44,211.35,208.15,22.59,-0.23,13,33,8,2020
2020-08-14,208.9,208.76,209.59,207.51,17.96,0.1,14,33,8,2020
2020-08-17,210.28,209.6,211.19,208.91,20.18,0.66,17,34,8,2020
2020-08-18,211.49,210.53,212.36,209.21,21.34,0.58,18,34,8,2020
2020-08-19,209.7,211.49,212.1,209.25,27.63,-0.85,19,34,8,2020
2020-08-20,214.58,209.54,215.0,208.91,26.98,2.33,20,34,8,2020
2020-08-21,213.02,213.86,216.25,212.85,36.25,-0.73,21,34,8,2020
2020-08-24,213.69,214.79,215.52,212.43,25.46,0.31,24,35,8,2020
2020-08-25,216.47,213.1,216.61,213.1,23.04,1.3,25,35,8,2020
2020-08-26,221.15,217.88,222.09,217.36,39.6,2.16,26,35,8,2020
2020-08-27,226.58,222.89,231.15,219.4,57.6,2.46,27,35,8,2020
2020-08-28,228.91,228.18,230.64,226.58,26.29,1.03,28,35,8,2020
2020-08-31,225.53,227.0,228.7,224.31,28.77,-1.48,31,36,8,2020
2020-09-01,227.27,225.51,227.45,224.43,25.79,0.77,1,36,9,2020
2020-09-02,231.65,227.97,232.86,227.35,34.08,1.93,2,36,9,2020
2020-09-03,217.3,229.27,229.31,214.96,58.4,-6.19,3,36,9,2020
2020-09-04,214.25,215.1,218.36,205.19,59.66,-1.4,4,36,9,2020
2020-09-08,202.66,206.5,210.03,202.2,52.92,-5.41,8,37,9,2020
2020-09-09,211.29,207.6,214.84,206.7,45.68,4.26,9,37,9,2020
2020-09-10,205.37,213.4,214.74,204.11,35.46,-2.8,10,37,9,2020
2020-09-11,204.03,207.2,208.63,201.24,33.62,-0.65,11,37,9,2020
2020-09-14,205.41,204.24,209.2,204.03,30.38,0.68,14,38,9,2020
2020-09-15,208.78,208.42,209.78,206.93,21.82,1.64,15,38,9,2020
2020-09-16,205.05,210.62,210.65,204.64,26.37,-1.79,16,38,9,2020
2020-09-17,202.91,200.05,204.33,199.96,34.01,-1.04,17,38,9,2020
2020-09-18,200.39,202.8,203.65,196.25,55.23,-1.24,18,38,9,2020
2020-09-21,202.54,197.19,202.71,196.38,39.84,1.07,21,39,9,2020
2020-09-22,207.42,205.06,208.1,202.07,33.52,2.41,22,39,9,2020
2020-09-23,200.59,207.9,208.1,200.03,30.8,-3.29,23,39,9,2020
2020-09-24,203.19,199.85,205.57,199.2,31.2,1.3,24,39,9,2020
2020-09-25,207.82,203.55,209.04,202.54,29.44,2.28,25,39,9,2020
2020-09-28,209.44,210.88,212.57,208.06,32.0,0.78,28,40,9,2020
2020-09-29,207.26,209.35,210.07,206.81,24.46,-1.04,29,40,9,2020
2020-09-30,210.33,207.73,211.98,206.54,33.83,1.48,30,40,9,2020
2020-10-01,212.46,213.49,213.99,211.32,27.16,1.01,1,40,10,2020
2020-10-02,206.19,208.0,210.99,205.54,33.15,-2.95,2,40,10,2020
2020-10-05,210.38,207.22,210.41,206.98,21.33,2.03,5,41,10,2020
2020-10-06,205.91,208.82,210.18,204.82,28.55,-2.12,6,41,10,2020
2020-10-07,209.83,207.06,210.11,206.72,25.68,1.9,7,41,10,2020
2020-10-08,210.58,210.51,211.19,208.32,19.93,0.36,8,41,10,2020
2020-10-09,215.81,211.23,215.86,211.23,26.46,2.48,9,41,10,2020
2020-10-12,221.4,218.79,223.86,216.81,40.46,2.59,12,42,10,2020
2020-10-13,222.86,222.72,225.21,220.43,28.95,0.66,13,42,10,2020
2020-10-14,220.86,223.0,224.22,219.13,23.45,-0.9,14,42,10,2020
2020-10-15,219.66,217.1,220.36,216.01,22.73,-0.54,15,42,10,2020
2020-10-16,219.66,220.15,222.29,219.32,26.06,0.0,16,42,10,2020
2020-10-19,214.22,220.41,222.3,213.72,27.63,-2.48,19,43,10,2020
2020-10-20,214.65,215.8,217.37,213.09,22.75,0.2,20,43,10,2020
2020-10-21,214.8,213.12,216.92,213.12,22.72,0.07,21,43,10,2020
2020-10-22,214.89,213.93,216.06,211.7,22.35,0.04,22,43,10,2020
2020-10-23,216.23,215.03,216.28,213.16,18.88,0.62,23,43,10,2020
2020-10-26,210.08,213.85,216.34,208.1,37.11,-2.84,26,44,10,2020
